#chrom	strand	txStart	txEnd	proteinID	alignID
chr2	-	90977516	91024025	A2AGQ7	uc008kuy.2
chr2	-	90977516	91024025	A2AGQ2	uc008kuz.2
chr2	-	90977516	91024025	NP_001171197	uc012bzg.1
chr2	-	91017803	91024025	Q99LH6	uc008kvb.2
chr2	-	91024217	91035192	Q91X41	uc008kvc.2
chr2	-	91024217	91035272	Q91X41	uc008kvd.2
chr2	-	91024217	91035273	Q91X41	uc008kve.2
chr2	+	91043068	91054255	A2AGR5	uc008kvf.2
chr2	-	91051738	91075488	A2AGR6	uc008kvg.2
chr2	-	91051738	91077223	A2AGR7	uc008kvh.2
chr2	-	91051738	91077223	A2AGR6	uc008kvi.2
chr2	-	91051738	91077223	Q4FZK4	uc008kvj.2
chr2	+	91077302	91078514		uc008kvk.1
chr2	-	91090899	91096152		uc008kvl.1
chr2	+	91096321	91101563	B1AW91	uc008kvm.1
chr2	+	91096969	91104836	Q543N7	uc008kvo.2
chr2	+	91096969	91104836	Q543N7	uc008kvn.2
chr2	+	91097485	91104836	Q543N7	uc008kvp.2
chr2	+	91105271	91117528	Q99K28-2	uc008kvr.2
chr2	+	91105271	91117528	Q99K28	uc008kvq.2
chr2	+	91121448	91123961		uc008kvv.1
chr2	-	91113396	91284799	Q8BHR8-2	uc008kvs.1
chr2	-	91117984	91284799	Q8BHR8	uc008kvt.1
chr2	-	91117984	91284799	A2AII6	uc008kvu.1
chr2	+	91316422	91318999	NP_001139329	uc008kvz.1
chr2	+	91297687	91321026	NP_001139329	uc008kvw.2
chr2	+	91316412	91321026	NP_001139329	uc008kvy.1
chr2	+	91297687	91354058	Q8VI56	uc008kvx.2
chr2	+	91367134	91403000		uc008kwc.1
chr2	+	91366951	91405328		uc008kwa.1
chr2	+	91366951	91413224	NP_083713	uc008kwb.1
chr2	+	91436237	91436335		uc012bzi.1
chr2	+	91386478	91460822	NP_083713	uc008kwd.1
chr2	+	91386478	91460822	NP_001159461	uc008kwe.1
chr2	+	91447593	91460822	Q4V782	uc008kwf.1
chr2	-	91465476	91476571	Q3TJ94	uc008kwg.1
chr2	-	91483844	91489948	Q3V1D8	uc008kwh.1
chr2	-	91483844	91489948	Q3V1D8	uc012bzj.1
chr2	-	91483844	91489948	Q3V1D8	uc012bzk.1
chr2	+	91490274	91512477	NP_666236	uc008kwi.2
chr2	+	91490274	91512477	NP_666236	uc012bzl.1
chr2	+	91490274	91512477	NP_666236	uc008kwj.2
chr2	+	91490274	91512477	A2AGT9	uc008kwk.2
chr2	+	91490274	91512477	NP_666236	uc008kwl.2
chr2	+	91493364	91512477	NP_666236	uc008kwm.2
chr2	-	91514781	91550733	Q91YI1-2	uc008kwn.1
chr2	+	91551106	91555587	Q8BR93-3	uc008kwo.1
chr2	+	91551106	91561723	A2AH20	uc008kwp.1
chr2	+	91570294	91651126	A2AH22-3	uc008kwq.1
chr2	+	91570294	91651126	A2AH22-4	uc008kwr.1
chr2	+	91570294	91740794	A2AH22-7	uc008kws.1
chr2	+	91570294	91759006	A2AH22-2	uc008kwt.1
chr2	+	91570294	91759006	A2AH22	uc008kwu.1
chr2	+	91762345	91769986	Q0VBU3	uc008kwv.2
chr2	-	91769978	91771852	A2AHJ9	uc008kww.1
chr2	-	91769978	91771856	A2AHJ9	uc008kwx.1
chr2	-	91769978	91771950	A2AHJ9	uc008kwy.1
chr2	-	91769978	91772439	A2AHJ9	uc008kwz.1
chr2	-	91769978	91772439		uc012bzm.1
chr2	-	91772978	91778721	Q91YS0	uc008kxa.2
chr2	-	91780761	91786543	Q05DE1	uc008kxe.1
chr2	-	91772978	91790505	A2AHK0	uc008kxb.2
chr2	-	91772978	91803720	A2AHJ6	uc008kxc.2
chr2	-	91772978	91805757	A2AHJ6	uc008kxd.2
chr2	-	91822484	91864327	NP_036087	uc008kxf.1
chr2	+	91898736	91902320		uc008kxg.1
chr2	+	92032133	92032231		uc012bzn.1
chr2	+	92160385	92170965	NP_001103160	uc008kxk.1
chr2	+	92024338	92204823	A2AHG3	uc008kxh.2
chr2	+	92025639	92204823	NP_001103161	uc008kxi.2
chr2	+	92061628	92204823	A2AHG2	uc008kxl.2
chr2	+	92070815	92204823	D3Z764	uc008kxj.2
chr2	-	92205202	92211050	Q14AT0	uc008kxm.2
chr2	-	92205202	92211193	A2AHG8	uc008kxo.2
chr2	-	92205202	92211193	Q5XPT3-2	uc008kxp.2
chr2	-	92205202	92211193	A2AHG8	uc012bzo.1
chr2	-	92205202	92211193	A2AHG7	uc008kxn.2
chr2	-	92208225	92211193	Q8BHM3	uc008kxq.2
chr2	-	92208225	92212102	Q8BHM3	uc008kxr.1
chr2	+	92214832	92221377	Q91XC9	uc008kxs.2
chr2	+	92215395	92221377	Q91XC9	uc008kxt.2
chr2	+	92223074	92223760	Q8CF31	uc008kxu.2
chr2	-	92223832	92232840	A2AHH3	uc008kxv.2
chr2	-	92223832	92232840	Q9WVI9-4	uc008kxw.2
chr2	-	92223832	92241420	A2AHH4	uc008kxx.2
chr2	-	92243803	92274226	A2AGA5	uc008kxy.2
chr2	-	92251416	92274226	A2AGA5	uc008kxz.2
chr2	-	92265310	92274226		uc008kya.2
chr2	-	92292921	92299951	Q8BLX4	uc008kyb.1
chr2	-	92292921	92300675	Q8R2I1	uc008kyc.1
chr2	+	92381531	92381568		uc008kyd.1
chr2	+	92382408	92382438		uc008kye.1
chr2	+	92382663	92382697		uc008kyf.1
chr2	+	92382732	92382781		uc008kyg.1
chr2	+	92383029	92383085		uc008kyh.1
chr2	+	92383303	92383355		uc008kyi.1
chr2	+	92383391	92383450		uc008kyj.1
chr2	+	92383767	92383817		uc008kyk.1
chr2	+	92384405	92384434		uc008kyl.1
chr2	+	92384579	92384647		uc008kym.1
chr2	+	92384766	92384795		uc008kyn.1
chr2	+	92384908	92384948		uc008kyo.1
chr2	+	92385158	92385193		uc008kyp.1
chr2	+	92385346	92385381		uc008kyq.1
chr2	+	92385576	92385609		uc008kyr.1
chr2	+	92385724	92385761		uc008kys.1
chr2	+	92385768	92385814		uc008kyt.1
chr2	+	92385826	92385860		uc008kyu.1
chr2	+	92386007	92386071		uc008kyv.1
chr2	+	92386204	92386237		uc008kyw.1
chr2	+	92386592	92386623		uc008kyx.1
chr2	+	92386638	92386686		uc008kyy.1
chr2	+	92386700	92386731		uc008kyz.1
chr2	+	92386944	92386974		uc008kza.1
chr2	+	92387700	92387742		uc008kzb.1
chr2	+	92388101	92388131		uc008kzc.1
chr2	+	92390600	92390646		uc008kzd.1
chr2	+	92390658	92390698		uc008kze.1
chr2	+	92390733	92390798		uc008kzf.1
chr2	+	92390909	92390940		uc008kzg.1
chr2	+	92391030	92391062		uc008kzh.1
chr2	+	92391132	92391177		uc008kzi.1
chr2	+	92391630	92391689		uc008kzj.1
chr2	+	92391851	92391896		uc008kzk.1
chr2	+	92391915	92391954		uc008kzl.1
chr2	+	92392153	92392183		uc008kzm.1
chr2	+	92392257	92392286		uc008kzn.1
chr2	+	92392985	92393015		uc008kzo.1
chr2	+	92393092	92393130		uc008kzp.1
chr2	+	92393512	92393570		uc008kzq.1
chr2	+	92393732	92393767		uc008kzr.1
chr2	+	92393787	92393881		uc008kzs.1
chr2	+	92393893	92393983		uc008kzt.1
chr2	+	92394090	92394143		uc008kzu.1
chr2	+	92394520	92394550		uc008kzv.1
chr2	+	92395463	92395506		uc008kzw.1
chr2	+	92396036	92396098		uc008kzx.1
chr2	+	92397446	92397477		uc008kzy.1
chr2	+	92397752	92397783		uc008kzz.1
chr2	+	92397995	92398026		uc008laa.1
chr2	+	92399914	92399951		uc008lab.1
chr2	+	92400041	92400106		uc008lac.1
chr2	+	92400409	92400439		uc008lad.1
chr2	+	92400527	92400558		uc008lae.1
chr2	+	92401653	92401715		uc008laf.1
chr2	+	92401726	92401796		uc008lag.1
chr2	+	92402093	92402138		uc008lah.1
chr2	+	92402176	92402206		uc008lai.1
chr2	+	92402433	92402471		uc008laj.1
chr2	+	92402749	92402786		uc008lak.1
chr2	+	92402906	92402976		uc008lal.1
chr2	+	92403000	92403029		uc008lam.1
chr2	+	92403083	92403121		uc008lan.1
chr2	+	92403132	92403168		uc008lao.1
chr2	+	92403207	92403295		uc008lap.1
chr2	+	92403495	92403548		uc008laq.1
chr2	+	92404088	92404128		uc008lar.1
chr2	+	92404205	92404236		uc008las.1
chr2	+	92404895	92404960		uc008lat.1
chr2	+	92406240	92406268		uc008lau.1
chr2	+	92407769	92407799		uc008lav.1
chr2	+	92408942	92408974		uc008law.1
chr2	+	92409457	92409487		uc008lax.1
chr2	+	92409725	92409757		uc008lay.1
chr2	+	92409826	92409866		uc008laz.1
chr2	+	92410385	92410447		uc008lba.1
chr2	+	92410470	92410500		uc008lbb.1
chr2	+	92410529	92410567		uc008lbc.1
chr2	+	92410809	92410873		uc008lbd.1
chr2	+	92411062	92411124		uc008lbe.1
chr2	+	92411352	92411416		uc008lbf.1
chr2	+	92411450	92411480		uc008lbg.1
chr2	+	92411492	92411531		uc008lbh.1
chr2	+	92411606	92411720		uc008lbi.1
chr2	+	92411761	92411822		uc008lbj.1
chr2	+	92411833	92411864		uc008lbk.1
chr2	+	92411957	92412038		uc008lbl.1
chr2	+	92412169	92412200		uc008lbm.1
chr2	+	92412234	92412265		uc008lbn.1
chr2	+	92412682	92412721		uc008lbo.1
chr2	+	92413023	92413052		uc008lbp.1
chr2	+	92413276	92413324		uc008lbq.1
chr2	+	92413364	92413394		uc008lbr.1
chr2	+	92414044	92414074		uc008lbs.1
chr2	+	92414094	92414125		uc008lbt.1
chr2	+	92414133	92414172		uc008lbu.1
chr2	+	92414618	92414656		uc008lbv.1
chr2	+	92414727	92414757		uc008lbw.1
chr2	+	92415121	92415151		uc008lbx.1
chr2	+	92415586	92415636		uc008lby.1
chr2	+	92416248	92416278		uc008lbz.1
chr2	+	92416297	92416328		uc008lca.1
chr2	+	92416391	92416421		uc008lcb.1
chr2	+	92416479	92416509		uc008lcc.1
chr2	+	92416519	92416554		uc008lcd.1
chr2	+	92416756	92416790		uc008lce.1
chr2	+	92416808	92416837		uc008lcf.1
chr2	+	92416905	92416935		uc008lcg.1
chr2	+	92417053	92417110		uc008lch.1
chr2	+	92417214	92417244		uc008lci.1
chr2	+	92417310	92417357		uc008lcj.1
chr2	+	92417386	92417421		uc008lck.1
chr2	+	92417609	92417638		uc008lcl.1
chr2	+	92417701	92417765		uc008lcm.1
chr2	+	92417966	92418039		uc008lcn.1
chr2	+	92418138	92418249		uc008lco.1
chr2	+	92418345	92418378		uc008lcp.1
chr2	+	92418537	92418598		uc008lcq.1
chr2	+	92419088	92419156		uc008lcr.1
chr2	+	92420051	92420082		uc008lcs.1
chr2	+	92420097	92420156		uc008lct.1
chr2	+	92420187	92420224		uc008lcu.1
chr2	+	92420291	92420321		uc008lcv.1
chr2	+	92421033	92421108		uc008lcw.1
chr2	+	92421238	92421268		uc008lcx.1
chr2	+	92421427	92421458		uc008lcy.1
chr2	+	92421607	92421637		uc008lcz.1
chr2	+	92421948	92421988		uc008lda.1
chr2	+	92422024	92422058		uc008ldb.1
chr2	+	92422140	92422172		uc008ldc.1
chr2	+	92422210	92422238		uc008ldd.1
chr2	+	92422523	92422558		uc008lde.1
chr2	+	92422590	92422625		uc008ldf.1
chr2	+	92423515	92423546		uc008ldg.1
chr2	+	92423674	92423709		uc008ldh.1
chr2	+	92423915	92423945		uc008ldi.1
chr2	+	92424132	92424163		uc008ldj.1
chr2	+	92424350	92424382		uc008ldk.1
chr2	+	92424577	92424634		uc008ldl.1
chr2	+	92424672	92424702		uc008ldm.1
chr2	+	92424753	92424858		uc008ldn.1
chr2	+	92424926	92424974		uc008ldo.1
chr2	+	92425506	92425536		uc008ldp.1
chr2	+	92425761	92425803		uc008ldq.1
chr2	+	92425874	92425905		uc008ldr.1
chr2	+	92426291	92426340		uc008lds.1
chr2	+	92426928	92426958		uc008ldt.1
chr2	+	92426960	92426990		uc008ldu.1
chr2	+	92427126	92427174		uc008ldv.1
chr2	+	92427234	92427262		uc008ldw.1
chr2	+	92428235	92428278		uc008ldx.1
chr2	+	92428734	92428763		uc008ldy.1
chr2	+	92428972	92429006		uc008ldz.1
chr2	+	92429015	92429044		uc008lea.1
chr2	+	92429247	92429307		uc008leb.1
chr2	+	92429411	92429440		uc008lec.1
chr2	+	92429700	92429784		uc008led.1
chr2	+	92429820	92429879		uc008lee.1
chr2	+	92431096	92431126		uc008lef.1
chr2	+	92431142	92431174		uc008leg.1
chr2	+	92431602	92431633		uc008leh.1
chr2	+	92431851	92431884		uc008lei.1
chr2	+	92431919	92431971		uc008lej.1
chr2	+	92431999	92432036		uc008lek.1
chr2	+	92432120	92432156		uc008lel.1
chr2	+	92432250	92432293		uc008lem.1
chr2	+	92432725	92432755		uc008len.1
chr2	+	92432789	92432869		uc008leo.1
chr2	+	92433166	92433225		uc008lep.1
chr2	+	92433231	92433263		uc008leq.1
chr2	+	92433364	92433391		uc008ler.1
chr2	+	92433624	92433656		uc008les.1
chr2	+	92433672	92433744		uc008let.1
chr2	+	92433824	92433873		uc008leu.1
chr2	+	92434212	92434253		uc008lev.1
chr2	+	92434339	92434374		uc008lew.1
chr2	+	92434630	92434712		uc008lex.1
chr2	+	92434774	92434809		uc008ley.1
chr2	+	92435519	92435549		uc008lez.1
chr2	+	92435686	92435720		uc008lfa.1
chr2	+	92436057	92436096		uc008lfb.1
chr2	+	92436134	92436165		uc008lfc.1
chr2	+	92436303	92436340		uc008lfd.1
chr2	+	92436659	92436734		uc008lfe.1
chr2	+	92437056	92437089		uc008lff.1
chr2	+	92437479	92437509		uc008lfg.1
chr2	+	92437906	92437935		uc008lfh.1
chr2	+	92438006	92438036		uc008lfi.1
chr2	+	92438898	92438928		uc008lfj.1
chr2	+	92447538	92447569		uc008lfl.1
chr2	+	92439863	92455409	Q3UY35	uc008lfk.2
chr2	+	92755257	92796208	A2AGX5	uc008lfn.1
chr2	-	92850129	92854067	A2AGX4	uc008lfo.1
chr2	+	92868112	92873602		uc008lfp.1
chr2	+	92868112	92873602		uc012bzq.1
chr2	-	92815062	92886301	A2AGX3	uc012bzp.1
chr2	+	93031207	93033565		uc008lft.1
chr2	+	93027740	93041914	Q4QQM4	uc008lfq.1
chr2	+	93027740	93041914	Q4QQM4	uc008lfr.1
chr2	+	93027740	93041914	Q4QQM4	uc008lfs.1
chr2	-	93151419	93152672		uc012bzs.1
chr2	-	93041916	93174644	A2AGS8	uc012bzr.1
chr2	-	93131992	93174644		uc008lfv.2
chr2	-	93151419	93174644		uc008lfw.2
chr2	+	93292975	93296866		uc008lga.1
chr2	-	93259268	93302653	Q3UII2	uc008lfx.1
chr2	-	93259268	93302653	Q3UII2	uc008lfy.1
chr2	-	93259268	93303103	Q3UII2	uc008lfz.1
chr2	+	93292975	93310028		uc008lgb.1
chr2	+	93482590	93520543	A2AIK5	uc008lgd.2
chr2	+	93482590	93521496	A2AIK6	uc012bzt.1
chr2	-	93653555	93661838	Q8BUJ1	uc008lgi.1
chr2	-	93501184	93662725	Q3U8D5	uc008lge.2
chr2	-	93535787	93662725	Q3TPI7	uc008lgf.2
chr2	-	93543112	93662725	Q3TPI7	uc008lgg.2
chr2	-	93653299	93662725	Q8BUJ1	uc008lgh.2
chr2	-	93675609	93689933	A2AIG8-2	uc008lgj.1
chr2	-	93681465	93690014	A2AIG9	uc008lgk.1
chr2	-	93695519	93704608		uc012bzu.1
chr2	-	93695519	93704608	B9EIY1	uc012bzv.1
chr2	-	93695519	93704973	Q3UQ29	uc012bzw.1
chr2	-	93695519	93709260	Q3UX83	uc008lgl.1
chr2	-	93795966	93797257	NP_001138506	uc012bzx.1
chr2	-	93820790	93824946		uc008lgm.1
chr2	-	93841016	93850852	Q8K1E6	uc008lgo.1
chr2	-	93820790	93850887	Q8K1E6	uc008lgn.1
chr2	-	93872853	93998066	Q0VGQ1	uc008lgp.1
chr2	-	93872853	93998066	O70503-2	uc012bzy.1
chr2	-	93954732	93998066	Q8BPF1	uc008lgq.1
chr2	-	94081520	94081610		uc012bzz.1
chr2	-	94101456	94101556		uc012caa.1
chr2	-	94092035	94104915		uc008lgr.1
chr2	-	94101122	94104915		uc008lgs.1
chr2	-	94167973	94170857		uc008lgv.1
chr2	-	94140922	94202721	A2AGG1	uc008lgt.1
chr2	-	94140922	94246846	NP_898929	uc008lgu.1
chr2	+	94246863	94251837		uc008lgw.2
chr2	-	94256716	94258779		uc008lgz.1
chr2	-	94251883	94278304	Q3U517	uc008lgx.1
chr2	-	94251884	94278304	Q3UYQ4	uc008lgy.1
chr2	+	95234398	95409760		uc008lha.1
chr2	+	95678244	95680751		uc008lhb.1
chr2	+	96408726	96410223		uc008lhe.1
chr2	+	96158325	97471821	Q8C031	uc008lhc.1
chr2	+	96158325	97471821	Q8C031	uc008lhd.1
chr2	+	97307830	97471821	Q8C031	uc008lhf.2
chr2	-	101400937	101461203	Q9CQI4	uc008lhg.1
chr2	-	101400937	101469143	Q9CQI4	uc008lhh.1
chr2	+	101464904	101472685	Q542D1	uc008lhj.1
chr2	+	101464904	101472685	Q542D1	uc012cab.1
chr2	-	101400937	101489689	Q9CQI4	uc008lhi.1
chr2	-	101478410	101489689	A2AVN8	uc008lhk.1
chr2	+	101518596	101526392	P70196-2	uc008lhl.1
chr2	+	101518596	101541131	P70196	uc008lhm.1
chr2	+	101518596	101541131	P70196	uc008lhn.1
chr2	-	101554441	101612565	B0R104	uc012cac.1
chr2	-	101554441	101637864	A2AVJ5	uc008lhp.2
chr2	-	101554441	101637864	A2AVJ5	uc008lho.2
chr2	-	101554441	101679137	A2AVJ5	uc012cad.1
chr2	+	101726418	101741796	A2AVJ6	uc008lhq.1
chr2	+	101879785	101906874		uc008lhs.1
chr2	-	101898063	101953836		uc012cae.1
chr2	-	101790357	102026534	B2RR20	uc008lhr.1
chr2	-	101790357	102026534	B7ZND2	uc008lht.2
chr2	-	101951700	102026534		uc008lhu.1
chr2	-	102140275	102241057	Q4KMS1	uc008lhv.1
chr2	-	102289522	102291949	Q8BQB4	uc008lhw.1
chr2	+	102390177	102475805	NP_776110	uc008lhy.2
chr2	+	102390177	102483197	A2AQI2	uc012caf.1
chr2	-	102583807	102586872		uc008lic.1
chr2	+	102546594	102618263	A2APL7	uc008lia.1
chr2	+	102498839	102630941	Q3UYK6	uc008lid.2
chr2	+	102546594	102630941	A2APL8	uc008lib.2
chr2	-	102651299	102741822	A2APM2	uc008lie.1
chr2	-	102651299	102741822	A2APM1	uc008lih.1
chr2	-	102651299	102741822	Q80X37	uc008lif.1
chr2	-	102651299	102741822	A2APM4	uc008lii.1
chr2	-	102651299	102741822	A2APM3	uc008lij.1
chr2	-	102651299	102741822	Q3U8S1	uc008lig.1
chr2	-	102692049	102741822	Q3U8S1	uc008lik.1
chr2	-	102861212	102913670	A2AWH6	uc008lil.2
chr2	-	102880782	102913670	A2AWH8	uc008lim.2
chr2	+	102913831	102932806	A2AWH9	uc008lin.2
chr2	-	103103589	103123917	A2BIB4	uc008lio.1
chr2	-	103103589	103143353	A2BIB4	uc008lip.1
chr2	-	103103589	103143353	O70273-2	uc008liq.1
chr2	-	103178757	103212885		uc008lir.1
chr2	-	103224141	103229201		uc008lis.1
chr2	+	103252254	103285445	A2AL22	uc012cag.1
chr2	+	103252254	103291145	Q3V1F7	uc012cah.1
chr2	+	103264224	103291145	Q3V1F7	uc008liv.2
chr2	-	103294060	103325310	Q3TXQ6	uc008liw.2
chr2	+	103406466	103558580	Q3T9J9	uc008lix.1
chr2	-	103561415	103601407	Q8K224	uc008liy.1
chr2	-	103579716	103601407	NP_694766	uc008liz.1
chr2	-	103593176	103601407	A2BH46	uc008lja.1
chr2	-	103603101	103637235	Q60865	uc008ljb.2
chr2	-	103603101	103637235	NP_001104760	uc008ljc.2
chr2	-	103607263	103637235	NP_001104762	uc008lje.2
chr2	-	103603101	103637797	Q60865	uc008ljd.2
chr2	-	103607263	103637797	NP_001104761	uc012cai.1
chr2	+	103798151	103822035	Q544Z2	uc012caj.1
chr2	+	103809713	103822035	Q544Z2	uc012cak.1
chr2	+	103810443	103822035	A2BHP5	uc008ljf.2
chr2	+	103810443	103822035	A2BHP3	uc012cal.1
chr2	-	103832651	103868518		uc008ljh.1
chr2	+	103867955	103895284	Q9DC63-2	uc008lji.1
chr2	+	103867955	103897647		uc008ljj.1
chr2	+	103867955	103903394	Q9DC63	uc008ljk.1
chr2	+	103867955	103903394	A2BHN6	uc012cam.1
chr2	+	103911166	103925114	Q920G7	uc008ljn.1
chr2	+	103911166	103925114	Q920G7	uc012can.1
chr2	+	103909961	103931347		uc008ljl.1
chr2	+	103909961	103931347		uc008ljm.1
chr2	+	103935957	103955508	A2BI31	uc012cao.1
chr2	+	103935957	103955508	A2BI31	uc008ljo.2
chr2	+	103962925	103964903	Q9D1Z2	uc008ljp.1
chr2	-	103983231	104070725	D3YZ21	uc008ljq.1
chr2	-	104025143	104081393	Q8BXF0	uc008ljs.1
chr2	+	104096720	104100689		uc008ljt.1
chr2	-	103983231	104250491	D3YZ21	uc008ljr.1
chr2	-	104269017	104269097		uc012cap.1
chr2	-	104266638	104334646	NP_001139296	uc008ljv.2
chr2	-	104266638	104334646	A2AQH2	uc008lju.2
chr2	+	104399340	104411586		uc008ljw.1
chr2	+	104430640	104449586	NP_001032403	uc008ljx.2
chr2	+	104430640	104451563	Q8CE71	uc008ljy.2
chr2	+	104430640	104505582	A2AQH9	uc008ljz.2
chr2	-	104517495	104521939		uc008lka.1
chr2	-	104520136	104552319	Q8BTG3	uc008lkb.1
chr2	-	104524936	104552319	Q8BTG3	uc008lkc.1
chr2	-	104554082	104556447	NP_001028940	uc008lkd.1
chr2	-	104561943	104582958	Q91WS7	uc008lke.1
chr2	-	104594953	104656853	A2BIE1	uc008lkg.2
chr2	-	104670897	104689617	Q4KL73	uc008lkh.1
chr2	-	104670897	104690007	Q4KL73	uc008lki.2
chr2	+	104726480	104839894	Q8CDM4	uc008lkk.2
chr2	-	104839813	104857184	Q99JX4	uc008lkl.1
chr2	+	104857300	104858061		uc008lkm.1
chr2	-	104916694	104966667		uc008lkn.1
chr2	+	104966685	105013771	NP_659032	uc008lko.1
chr2	+	104971058	105013771	A2A405	uc008lkp.1
chr2	+	105064498	105220017	Q9DCP4	uc008lkq.2
chr2	+	105064498	105220017	NP_001153110	uc008lkr.2
chr2	-	105226104	105239476	A2A3Z8	uc008lks.1
chr2	-	105376236	105510487		uc008lkt.1
chr2	-	105376236	105510487		uc012caq.1
chr2	-	105376236	105510487		uc012car.1
chr2	-	105438452	105510487		uc012cas.1
chr2	-	105511264	105514605		uc008lkw.1
chr2	+	105514120	105516090		uc008lkx.1
chr2	+	105515265	105516090		uc008lkz.1
chr2	+	105509052	105537226	A2A410	uc008lku.1
chr2	+	105509052	105537226	A2A411	uc008lkv.1
chr2	+	105509052	105537226	Q8VBX9	uc012cat.1
chr2	+	105514120	105537226	A2A412	uc008lky.1
chr2	+	105516601	105537226	A2A410	uc008lla.1
chr2	+	105516601	105537226	A2A411	uc008llb.1
chr2	+	105525934	105537226	A2A412	uc008llc.1
chr2	-	105540265	105744657	Q9ER73	uc008lld.1
chr2	+	105744794	105805715	A2A4A5	uc008lle.1
chr2	-	105806864	105843706	A2A4A1	uc008llf.2
chr2	-	105806864	105843706		uc008llg.2
chr2	+	105843490	105844815		uc008llh.1
chr2	+	105843492	105880783		uc008lli.1
chr2	+	106066610	106176298		uc008llj.1
chr2	+	106223836	106246308	A2BHQ5	uc008llk.1
chr2	-	106483077	106490521		uc008lll.1
chr2	+	106623789	106624101		uc012cau.1
chr2	+	106533615	106708517	B1APT2	uc008llm.2
chr2	+	106533615	106708517	B1APT2	uc008lln.2
chr2	+	106535757	106708517	B1APT2	uc008llo.2
chr2	-	106802685	106810548	A2BHR4	uc008llq.1
chr2	-	106802685	106814554	A2BHR4	uc008llr.1
chr2	-	106807863	106814554	Q8BIX3-2	uc008lls.1
chr2	-	106896297	106899808	A2BHR5	uc008llt.1
chr2	+	107130745	107138661	Q8CBF8	uc008llu.2
chr2	-	108932456	109118447	Q9DCL4	uc008llv.1
chr2	-	108932456	109118447	Q9DCL4	uc008llw.1
chr2	-	109080332	109120883		uc008llx.1
chr2	+	109120894	109135949		uc008lly.1
chr2	+	109120894	109136217	Q05DS0	uc008llz.1
chr2	+	109120894	109147658	Q8BY99	uc008lma.1
chr2	+	109120894	109150991	Q8BZ45	uc008lmb.1
chr2	+	109120894	109181903	A2AGM4	uc008lmc.1
chr2	+	109514856	109567200	A2AII2	uc008lmd.1
chr2	+	109516053	109567200	Q541P3	uc008lme.1
chr2	+	109516053	109567200	Q541P3	uc008lmf.1
chr2	+	109516053	109567200	Q541P3	uc008lmg.1
chr2	+	109517188	109567200	Q541P3	uc008lmh.1
chr2	+	109532592	109567200	Q541P3	uc008lmi.1
chr2	+	109533183	109567200	Q541P3	uc008lmj.1
chr2	+	109533719	109567200	Q541P3	uc008lmk.1
chr2	+	109534565	109567200	Q541P3	uc008lml.1
chr2	+	109534565	109567200	Q541P3	uc008lmm.1
chr2	+	109549539	109567200	A2AII2	uc008lmn.1
chr2	+	109731034	109736627	A2ARI2	uc008lmo.1
chr2	+	109731034	109741093	A2ARI2	uc008lmp.1
chr2	-	109742552	109753476		uc012cav.1
chr2	+	109757803	109854414	A2ARI4	uc008lmq.1
chr2	+	109857973	109885482	Q3UI66	uc008lmr.2
chr2	+	109857973	109885482		uc008lms.2
chr2	-	109871406	109890636		uc008lmt.1
chr2	-	110105239	110145882	A2AGK4	uc008lmu.1
chr2	-	110201081	110203150	Q9CQS3	uc008lmv.1
chr2	+	110437455	110489502	B9EJ03	uc008lmx.2
chr2	+	110437455	110489502	Q49B93-2	uc008lmw.2
chr2	+	110561764	110578120	Q0VEM9	uc008lmz.1
chr2	+	110561764	110578840	A2AHK7	uc012cax.1
chr2	+	110578852	110579682		uc008lna.1
chr2	-	110498296	110790401	A2AHL1	uc012caw.1
chr2	-	110528127	110790401	A2AHL1-2	uc008lmy.1
chr2	-	111033410	111069757	Q05AC5	uc008lnb.2
chr2	-	111071009	111071948	Q7TQY8	uc008lnc.1
chr2	+	111097273	111098212	Q8VF40	uc008lnd.1
chr2	-	111109610	111110522	Q8VF41	uc008lne.1
chr2	+	111132426	111133368	Q8VF39	uc008lnf.1
chr2	+	111146357	111147299	Q8VF38	uc008lng.1
chr2	+	111155637	111156555	NP_667119	uc008lnh.1
chr2	+	111168577	111169495	NP_001005568	uc008lni.1
chr2	-	111175315	111176233	NP_667118	uc008lnj.1
chr2	+	111208790	111209708	NP_997119	uc008lnk.1
chr2	+	111219158	111220094	Q8VF29	uc008lnl.1
chr2	-	111260188	111261106	NP_997137	uc008lnm.1
chr2	+	111289298	111290216	NP_001011773	uc008lnn.1
chr2	+	111318942	111319881	Q7TQY0	uc008lno.1
chr2	+	111323588	111324485	NP_666516	uc008lnp.1
chr2	-	111329374	111330313	Q7TQX8	uc008lnq.1
chr2	-	111377505	111378444	Q8VGE5	uc008lnr.1
chr2	-	111404660	111405599	Q8VF48	uc008lns.1
chr2	-	111461290	111462229	Q8VGE8	uc008lnt.1
chr2	-	111485213	111486152	Q8VGE6	uc008lnu.1
chr2	+	111501609	111505323	Q7TQX5	uc008lnv.1
chr2	+	111507593	111533476		uc008lnx.1
chr2	+	111501609	111545618		uc008lnw.1
chr2	+	111594407	111595346	Q8VGE7	uc008lny.1
chr2	+	111620469	111621417	Q8VGE9	uc008lnz.1
chr2	-	111653942	111654881	A2AVW1	uc008loa.1
chr2	-	111713071	111714010	A2AVW3	uc008lob.1
chr2	-	111752146	111753085	A2BFL7	uc008loc.1
chr2	-	111784672	111785611	Q7TQX1	uc008lod.1
